,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
14289,1989-12-29,28.8,27.2,0.0,0.0,0.0,9.7,17.9
14290,1989-12-30,32.7,24.8,0.0,0.0,0.0,10.1,20.1
14291,1989-12-31,33.6,26.0,0.0,0.0,0.0,6.1,13.2
14292,1990-01-01,31.8,27.6,0.0,0.0,0.028,3.4,8.3
14293,1990-01-02,31.0,27.1,0.0,0.0,0.0,2.7,5.4
14294,1990-01-03,34.2,27.7,0.0,0.0,0.0,7.8,15.2
14295,1990-01-04,33.0,28.3,0.02,0.0,0.165,9.8,18.6
14296,1990-01-05,33.5,29.9,0.024,0.0,0.22,6.8,13.0
14297,1990-01-06,35.5,25.1,0.0,0.0,0.0,7.5,13.6
14298,1990-01-07,33.9,25.2,0.0,0.0,0.0,8.0,15.7
14299,1990-01-08,35.0,31.0,0.008,0.008,0.0,9.3,16.6
14300,1990-01-09,38.5,34.9,0.0,0.0,0.0,10.1,18.8
14301,1990-01-10,39.7,35.3,0.004,0.004,0.0,11.8,22.1
14302,1990-01-11,42.5,36.6,0.0,0.0,0.0,12.6,23.3
14303,1990-01-12,45.0,29.9,0.0,0.0,0.0,9.1,16.8
14304,1990-01-13,38.4,29.8,0.008,0.008,0.0,9.1,18.6
14305,1990-01-14,39.2,33.6,0.0,0.0,0.0,9.3,15.9
14306,1990-01-15,48.3,34.5,0.02,0.02,0.0,17.4,32.9
14307,1990-01-16,50.9,46.2,0.0,0.0,0.0,18.2,34.7
14308,1990-01-17,49.3,38.6,0.016,0.016,0.0,17.0,36.5
14309,1990-01-18,41.9,35.8,0.016,0.016,0.0,19.2,34.0
14310,1990-01-19,42.2,36.8,0.043,0.043,0.0,14.8,28.0
14311,1990-01-20,43.9,40.7,0.043,0.043,0.0,13.6,30.2
14312,1990-01-21,48.6,44.2,0.047,0.047,0.0,13.5,28.2
14313,1990-01-22,50.1,42.6,0.024,0.024,0.0,9.3,17.4
14314,1990-01-23,49.4,41.5,0.244,0.244,0.0,16.4,34.9
14315,1990-01-24,45.1,35.7,0.181,0.181,0.0,19.1,36.7
14316,1990-01-25,50.9,35.5,0.252,0.252,0.0,23.0,55.0
14317,1990-01-26,44.7,36.6,0.016,0.016,0.0,21.3,42.3
14318,1990-01-27,42.6,34.9,0.028,0.028,0.0,16.1,32.2
14319,1990-01-28,47.7,38.1,0.024,0.024,0.0,14.1,34.7
14320,1990-01-29,45.1,33.7,0.008,0.008,0.0,12.7,26.8
14321,1990-01-30,47.1,34.9,0.0,0.0,0.0,11.5,21.7
14322,1990-01-31,50.5,40.2,0.0,0.0,0.0,11.6,22.6
14323,1990-02-01,52.4,38.3,0.0,0.0,0.0,11.0,19.7
14324,1990-02-02,50.3,38.3,0.043,0.043,0.0,12.7,27.1
14325,1990-02-03,51.1,38.5,0.189,0.189,0.0,26.2,51.7
14326,1990-02-04,46.8,38.3,0.0,0.0,0.0,17.0,37.1
14327,1990-02-05,50.9,29.3,0.0,0.0,0.0,9.1,17.9
14328,1990-02-06,49.9,29.4,0.0,0.0,0.0,9.5,17.4
14329,1990-02-07,55.1,37.1,0.0,0.0,0.0,19.2,38.9
14330,1990-02-08,58.4,41.3,0.083,0.083,0.0,23.3,54.4
14331,1990-02-09,45.1,36.3,0.016,0.016,0.0,14.9,35.3
14332,1990-02-10,46.7,37.6,0.169,0.169,0.0,14.6,36.2
14333,1990-02-11,45.3,33.3,0.067,0.067,0.0,14.6,29.3
14334,1990-02-12,45.9,32.6,0.02,0.016,0.055,15.0,30.6
14335,1990-02-13,40.0,32.3,0.232,0.016,1.543,13.9,30.6
14336,1990-02-14,43.1,31.6,0.146,0.126,0.138,16.2,35.3
14337,1990-02-15,38.3,30.7,0.106,0.043,0.441,9.5,23.3
14338,1990-02-16,40.0,31.9,0.067,0.059,0.055,16.4,35.3
14339,1990-02-17,43.6,32.4,0.0,0.0,0.0,10.3,20.6
14340,1990-02-18,51.8,39.5,0.13,0.13,0.0,12.8,26.2
14341,1990-02-19,56.6,40.5,0.0,0.0,0.0,10.5,19.7
14342,1990-02-20,59.7,43.2,0.0,0.0,0.0,12.9,27.1
14343,1990-02-21,62.9,38.6,0.0,0.0,0.0,15.4,30.0
14344,1990-02-22,53.9,32.3,0.0,0.0,0.0,9.2,19.9
14345,1990-02-23,58.6,33.4,0.0,0.0,0.0,7.2,15.4
14346,1990-02-24,60.2,36.7,0.0,0.0,0.0,12.1,23.0
14347,1990-02-25,56.4,46.5,0.134,0.134,0.0,18.4,43.4
14348,1990-02-26,53.9,37.9,0.185,0.185,0.0,25.4,60.2
14349,1990-02-27,43.1,36.0,0.102,0.102,0.0,20.0,45.2
14350,1990-02-28,45.9,34.8,0.752,0.634,0.827,23.5,57.9
14351,1990-03-01,42.3,33.3,0.047,0.039,0.055,22.7,52.1
14352,1990-03-02,42.8,31.0,0.043,0.008,0.248,22.0,42.1
14353,1990-03-03,42.9,31.8,0.059,0.0,0.413,15.7,29.1
14354,1990-03-04,43.9,40.4,0.008,0.008,0.0,22.0,43.0
14355,1990-03-05,47.7,43.9,0.024,0.024,0.0,19.5,39.1
14356,1990-03-06,47.3,44.0,0.319,0.319,0.0,22.6,46.3
14357,1990-03-07,49.7,45.5,0.047,0.047,0.0,14.6,27.1
14358,1990-03-08,51.2,40.1,0.0,0.0,0.0,14.0,26.6
14359,1990-03-09,54.1,37.7,0.091,0.091,0.0,24.6,55.7
14360,1990-03-10,49.4,38.6,0.217,0.217,0.0,17.9,35.3
14361,1990-03-11,57.7,48.1,0.0,0.0,0.0,19.2,36.2
14362,1990-03-12,51.4,38.3,0.0,0.0,0.0,19.3,39.1
14363,1990-03-13,46.4,37.3,0.0,0.0,0.0,11.7,22.4
14364,1990-03-14,49.8,35.6,0.055,0.055,0.0,8.2,17.0
14365,1990-03-15,54.8,35.7,0.0,0.0,0.0,6.7,14.8
14366,1990-03-16,61.0,35.7,0.0,0.0,0.0,8.2,17.0
14367,1990-03-17,63.8,35.4,0.0,0.0,0.0,6.8,15.7
14368,1990-03-18,61.9,38.6,0.0,0.0,0.0,6.8,13.4
14369,1990-03-19,67.5,45.2,0.0,0.0,0.0,12.4,23.9
14370,1990-03-20,55.1,46.4,0.02,0.02,0.0,13.8,24.6
14371,1990-03-21,61.1,49.4,0.004,0.004,0.0,12.5,25.5
14372,1990-03-22,58.6,41.8,0.02,0.02,0.0,16.3,30.4
14373,1990-03-23,52.6,43.3,0.0,0.0,0.0,16.8,33.1
14374,1990-03-24,55.0,39.8,0.079,0.079,0.0,16.3,33.1
14375,1990-03-25,48.4,39.6,0.063,0.063,0.0,14.4,37.6
14376,1990-03-26,50.0,38.4,0.035,0.035,0.0,10.3,21.3
14377,1990-03-27,47.1,39.0,0.016,0.016,0.0,11.7,21.3
14378,1990-03-28,49.4,40.4,0.055,0.055,0.0,12.7,24.6
14379,1990-03-29,51.0,35.4,0.0,0.0,0.0,7.8,17.7
14380,1990-03-30,51.4,40.5,0.0,0.0,0.0,10.0,21.0
14381,1990-03-31,57.9,39.1,0.0,0.0,0.0,10.5,22.1
14382,1990-04-01,63.7,40.3,0.0,0.0,0.0,6.8,15.9
14383,1990-04-02,67.6,46.8,0.012,0.012,0.0,10.1,21.3
14384,1990-04-03,65.8,39.8,0.26,0.26,0.0,14.7,37.4
14385,1990-04-04,49.5,29.5,0.0,0.0,0.0,16.4,34.0
14386,1990-04-05,46.9,28.4,0.008,0.008,0.0,7.0,16.8
14387,1990-04-06,50.3,36.8,0.0,0.0,0.0,7.9,17.2
14388,1990-04-07,50.3,33.3,0.0,0.0,0.0,12.4,24.4
14389,1990-04-08,45.8,28.9,0.0,0.0,0.0,14.9,28.9
14390,1990-04-09,45.6,28.1,0.0,0.0,0.0,9.0,19.2
14391,1990-04-10,48.7,37.1,0.122,0.122,0.0,10.1,19.9
14392,1990-04-11,51.0,34.6,0.134,0.134,0.0,12.2,26.6
14393,1990-04-12,53.3,40.4,0.008,0.008,0.0,6.9,13.4
14394,1990-04-13,56.2,43.4,0.008,0.008,0.0,7.6,19.2
14395,1990-04-14,63.2,42.5,0.134,0.134,0.0,9.6,22.1
14396,1990-04-15,55.5,38.2,0.016,0.016,0.0,14.5,30.6
14397,1990-04-16,53.9,34.7,0.051,0.051,0.0,13.5,28.2
14398,1990-04-17,53.0,35.6,0.094,0.094,0.0,9.2,24.8
14399,1990-04-18,54.6,38.7,0.0,0.0,0.0,7.6,13.9
14400,1990-04-19,55.2,45.8,0.091,0.091,0.0,9.2,17.7
14401,1990-04-20,61.3,47.9,0.031,0.031,0.0,12.2,27.7
14402,1990-04-21,66.0,47.6,0.031,0.031,0.0,14.7,37.6
14403,1990-04-22,63.6,47.1,0.043,0.043,0.0,11.5,32.0
14404,1990-04-23,59.4,47.8,0.173,0.173,0.0,13.7,28.0
14405,1990-04-24,52.3,47.6,0.15,0.15,0.0,11.6,23.5
14406,1990-04-25,56.5,42.2,0.035,0.035,0.0,10.4,25.5
14407,1990-04-26,62.0,47.3,0.0,0.0,0.0,11.6,23.9
14408,1990-04-27,52.5,40.6,0.15,0.15,0.0,18.4,32.7
14409,1990-04-28,50.9,42.8,0.0,0.0,0.0,19.4,37.6
14410,1990-04-29,57.3,46.1,0.004,0.004,0.0,7.2,17.7
14411,1990-04-30,63.7,45.3,0.0,0.0,0.0,10.0,19.9
14412,1990-05-01,70.4,50.6,0.0,0.0,0.0,8.5,17.7
14413,1990-05-02,68.4,45.3,0.0,0.0,0.0,10.6,23.7
14414,1990-05-03,71.0,46.5,0.0,0.0,0.0,8.1,17.7
14415,1990-05-04,73.7,50.9,0.0,0.0,0.0,6.9,16.6
14416,1990-05-05,74.7,48.9,0.0,0.0,0.0,5.4,12.1
14417,1990-05-06,77.3,49.7,0.0,0.0,0.0,7.0,12.3
14418,1990-05-07,77.9,51.4,0.0,0.0,0.0,7.6,15.4
14419,1990-05-08,78.3,52.7,0.0,0.0,0.0,7.7,17.2
14420,1990-05-09,73.9,54.3,0.071,0.071,0.0,6.0,19.5
14421,1990-05-10,73.2,56.7,0.075,0.075,0.0,9.4,19.0
14422,1990-05-11,67.3,54.7,0.055,0.055,0.0,9.0,19.9
14423,1990-05-12,65.8,50.3,0.264,0.264,0.0,6.4,17.4
14424,1990-05-13,66.3,47.5,0.0,0.0,0.0,10.5,22.6
14425,1990-05-14,60.3,49.1,0.012,0.012,0.0,13.5,30.2
14426,1990-05-15,61.3,45.8,0.004,0.004,0.0,11.2,23.3
14427,1990-05-16,69.9,53.0,0.039,0.039,0.0,9.4,27.1
14428,1990-05-17,67.4,49.9,0.028,0.028,0.0,15.7,35.3
14429,1990-05-18,59.6,50.8,0.024,0.024,0.0,7.4,20.6
14430,1990-05-19,62.0,48.9,0.0,0.0,0.0,6.8,13.6
14431,1990-05-20,64.1,47.5,0.0,0.0,0.0,9.0,16.6
14432,1990-05-21,68.7,51.8,0.0,0.0,0.0,8.0,18.3
14433,1990-05-22,68.4,46.5,0.0,0.0,0.0,9.7,18.1
14434,1990-05-23,72.0,53.8,0.0,0.0,0.0,7.9,15.0
14435,1990-05-24,67.4,47.6,0.0,0.0,0.0,12.0,25.9
14436,1990-05-25,61.2,45.1,0.0,0.0,0.0,14.0,26.8
14437,1990-05-26,59.0,47.4,0.0,0.0,0.0,13.5,27.5
14438,1990-05-27,59.6,45.3,0.0,0.0,0.0,13.8,28.4
14439,1990-05-28,59.0,44.0,0.004,0.004,0.0,11.1,27.1
14440,1990-05-29,62.8,42.5,0.079,0.079,0.0,11.2,26.6
14441,1990-05-30,65.6,48.5,0.0,0.0,0.0,6.3,15.4
14442,1990-05-31,68.8,55.4,0.028,0.028,0.0,6.5,17.0
14443,1990-06-01,72.8,57.9,0.0,0.0,0.0,11.2,20.8
14444,1990-06-02,80.4,53.0,0.417,0.417,0.0,16.1,33.6
14445,1990-06-03,67.1,55.3,0.012,0.012,0.0,8.7,22.6
14446,1990-06-04,65.8,52.1,0.437,0.437,0.0,16.6,32.0
14447,1990-06-05,61.1,48.9,0.114,0.114,0.0,16.7,33.3
14448,1990-06-06,66.9,49.8,0.0,0.0,0.0,5.9,14.8
14449,1990-06-07,68.7,57.7,0.02,0.02,0.0,9.5,20.6
14450,1990-06-08,68.4,51.4,1.016,1.016,0.0,12.2,22.4
14451,1990-06-09,53.5,50.8,1.858,1.858,0.0,14.6,32.9
14452,1990-06-10,56.1,52.9,1.217,1.217,0.0,14.7,30.2
14453,1990-06-11,68.3,52.3,0.031,0.031,0.0,9.6,18.3
14454,1990-06-12,67.9,53.5,0.008,0.008,0.0,5.6,13.0
14455,1990-06-13,68.6,52.1,0.008,0.008,0.0,8.6,16.8
14456,1990-06-14,63.5,51.8,0.0,0.0,0.0,8.6,19.0
14457,1990-06-15,63.0,52.0,0.0,0.0,0.0,9.0,19.2
14458,1990-06-16,62.2,52.7,0.004,0.004,0.0,8.6,18.1
14459,1990-06-17,61.9,47.7,0.0,0.0,0.0,11.0,22.6
14460,1990-06-18,72.0,55.1,0.0,0.0,0.0,5.4,9.8
14461,1990-06-19,76.1,59.6,0.0,0.0,0.0,5.9,13.0
14462,1990-06-20,79.8,60.9,0.74,0.74,0.0,7.8,20.6
14463,1990-06-21,71.0,57.1,0.059,0.059,0.0,8.7,20.8
14464,1990-06-22,70.7,53.4,0.205,0.205,0.0,14.0,29.8
14465,1990-06-23,65.8,52.6,0.248,0.248,0.0,9.7,23.5
14466,1990-06-24,66.6,55.7,0.059,0.059,0.0,10.1,26.6
14467,1990-06-25,66.7,59.0,0.012,0.012,0.0,9.2,22.1
14468,1990-06-26,74.8,61.1,0.008,0.008,0.0,7.2,15.0
14469,1990-06-27,81.1,65.9,0.083,0.083,0.0,10.1,20.6
14470,1990-06-28,78.0,57.8,0.035,0.035,0.0,8.5,21.0
14471,1990-06-29,73.3,60.1,0.756,0.756,0.0,7.7,19.0
14472,1990-06-30,69.9,61.0,0.264,0.264,0.0,7.7,15.7
14473,1990-07-01,71.2,57.6,0.138,0.138,0.0,12.5,26.8
14474,1990-07-02,65.8,50.4,0.0,0.0,0.0,14.2,27.7
14475,1990-07-03,67.7,54.3,0.28,0.28,0.0,6.7,15.4
14476,1990-07-04,67.1,55.5,0.0,0.0,0.0,9.4,17.4
14477,1990-07-05,68.3,56.9,0.224,0.224,0.0,15.0,29.1
14478,1990-07-06,66.0,53.3,0.071,0.071,0.0,17.4,40.0
14479,1990-07-07,63.8,51.2,0.0,0.0,0.0,16.2,31.5
14480,1990-07-08,69.5,59.4,0.004,0.004,0.0,9.5,20.4
14481,1990-07-09,71.0,55.9,0.0,0.0,0.0,14.3,28.9
14482,1990-07-10,63.8,53.9,0.157,0.157,0.0,14.7,31.5
14483,1990-07-11,64.7,56.2,0.02,0.02,0.0,13.8,27.5
14484,1990-07-12,73.1,54.6,0.0,0.0,0.0,10.8,23.5
14485,1990-07-13,67.3,52.9,0.0,0.0,0.0,12.2,23.5
14486,1990-07-14,66.4,49.0,0.0,0.0,0.0,11.5,23.0
14487,1990-07-15,70.7,50.1,0.0,0.0,0.0,11.2,23.3
14488,1990-07-16,73.4,55.9,0.0,0.0,0.0,14.1,25.7
14489,1990-07-17,68.5,58.3,0.0,0.0,0.0,15.3,29.3
14490,1990-07-18,71.3,57.6,0.0,0.0,0.0,15.1,30.0
14491,1990-07-19,69.5,55.6,0.012,0.012,0.0,12.0,23.5
14492,1990-07-20,74.6,58.9,0.0,0.0,0.0,10.5,22.4
14493,1990-07-21,77.2,53.7,0.0,0.0,0.0,13.3,28.4
14494,1990-07-22,70.1,53.1,0.0,0.0,0.0,14.1,31.1
14495,1990-07-23,63.8,54.2,0.0,0.0,0.0,13.2,28.4
14496,1990-07-24,64.4,55.8,0.0,0.0,0.0,15.8,30.9
14497,1990-07-25,68.4,55.5,0.102,0.102,0.0,10.9,22.6
14498,1990-07-26,69.2,56.9,0.0,0.0,0.0,7.1,14.8
14499,1990-07-27,73.9,53.9,0.008,0.008,0.0,7.1,17.4
14500,1990-07-28,82.0,59.7,0.0,0.0,0.0,6.1,10.7
14501,1990-07-29,83.6,60.0,0.016,0.016,0.0,10.4,17.2
14502,1990-07-30,77.2,59.0,0.0,0.0,0.0,4.8,12.8
14503,1990-07-31,82.8,61.2,0.0,0.0,0.0,5.6,11.0
14504,1990-08-01,80.0,56.8,0.0,0.0,0.0,10.2,20.4
14505,1990-08-02,79.6,59.6,0.0,0.0,0.0,7.1,16.8
14506,1990-08-03,81.1,61.3,0.0,0.0,0.0,7.1,15.7
14507,1990-08-04,87.2,66.5,0.0,0.0,0.0,8.9,17.0
14508,1990-08-05,85.8,62.2,0.004,0.004,0.0,11.5,22.1
14509,1990-08-06,71.2,54.8,0.0,0.0,0.0,10.1,21.0
14510,1990-08-07,69.2,53.7,0.004,0.004,0.0,7.3,18.1
14511,1990-08-08,69.5,57.5,0.071,0.071,0.0,9.1,20.8
14512,1990-08-09,70.7,59.3,0.197,0.197,0.0,10.6,22.1
14513,1990-08-10,71.0,59.3,0.11,0.11,0.0,14.2,32.4
14514,1990-08-11,73.2,61.2,0.0,0.0,0.0,7.5,16.8
14515,1990-08-12,84.1,60.7,0.0,0.0,0.0,7.4,15.4
14516,1990-08-13,86.3,64.2,0.063,0.063,0.0,5.9,21.5
14517,1990-08-14,82.7,63.5,0.146,0.146,0.0,6.5,16.8
14518,1990-08-15,77.6,64.7,0.024,0.024,0.0,8.7,16.1
14519,1990-08-16,77.2,59.2,0.39,0.39,0.0,11.9,29.8
14520,1990-08-17,67.1,53.9,0.0,0.0,0.0,11.0,25.1
14521,1990-08-18,67.1,54.4,0.177,0.177,0.0,10.4,24.2
14522,1990-08-19,68.1,56.4,0.043,0.043,0.0,11.7,19.9
14523,1990-08-20,69.1,55.0,0.35,0.35,0.0,16.6,35.8
14524,1990-08-21,63.7,54.8,0.075,0.075,0.0,18.6,34.0
14525,1990-08-22,68.1,59.8,0.0,0.0,0.0,13.5,28.6
14526,1990-08-23,70.1,49.6,0.0,0.0,0.0,12.0,25.7
14527,1990-08-24,72.8,55.7,0.0,0.0,0.0,5.4,11.9
14528,1990-08-25,80.3,58.5,0.0,0.0,0.0,7.9,14.1
14529,1990-08-26,73.4,54.2,0.0,0.0,0.0,6.2,14.3
14530,1990-08-27,75.8,56.9,0.0,0.0,0.0,7.0,15.4
14531,1990-08-28,79.6,61.0,0.0,0.0,0.0,7.9,16.6
14532,1990-08-29,82.7,61.5,0.0,0.0,0.0,7.6,16.3
14533,1990-08-30,86.2,64.7,0.051,0.051,0.0,6.6,18.6
14534,1990-08-31,77.5,62.3,0.535,0.535,0.0,9.7,15.0
14535,1990-09-01,64.3,55.9,0.37,0.37,0.0,12.7,26.8
14536,1990-09-02,65.6,51.9,0.016,0.016,0.0,10.5,21.9
14537,1990-09-03,68.9,56.6,0.0,0.0,0.0,7.8,17.2
14538,1990-09-04,60.0,53.5,0.484,0.484,0.0,13.9,25.3
14539,1990-09-05,59.8,48.5,0.319,0.319,0.0,15.9,35.1
14540,1990-09-06,64.7,52.8,0.122,0.122,0.0,9.7,17.9
14541,1990-09-07,62.8,47.4,0.008,0.008,0.0,8.7,21.5
14542,1990-09-08,62.1,52.4,0.035,0.035,0.0,12.8,26.8
14543,1990-09-09,60.2,53.3,0.031,0.031,0.0,15.0,34.7
14544,1990-09-10,60.9,52.3,0.114,0.114,0.0,12.8,25.1
14545,1990-09-11,63.3,48.1,0.008,0.008,0.0,11.6,25.9
14546,1990-09-12,62.9,52.1,0.004,0.004,0.0,8.8,21.3
14547,1990-09-13,61.1,53.2,0.004,0.004,0.0,11.4,23.5
14548,1990-09-14,62.0,52.5,0.0,0.0,0.0,11.6,23.3
14549,1990-09-15,60.1,45.9,0.0,0.0,0.0,13.9,28.0
14550,1990-09-16,60.4,46.0,0.0,0.0,0.0,9.9,22.1
14551,1990-09-17,60.8,50.8,0.051,0.051,0.0,11.2,18.8
14552,1990-09-18,59.3,50.5,0.024,0.024,0.0,17.2,37.4
14553,1990-09-19,65.6,49.4,0.075,0.075,0.0,16.1,35.8
14554,1990-09-20,56.0,48.3,0.051,0.051,0.0,20.0,38.9
14555,1990-09-21,54.8,48.5,0.224,0.224,0.0,21.5,47.4
14556,1990-09-22,58.3,48.7,0.0,0.0,0.0,20.5,40.7
14557,1990-09-23,60.0,48.1,0.0,0.0,0.0,8.8,18.1
14558,1990-09-24,57.5,48.1,0.193,0.193,0.0,15.6,32.0
14559,1990-09-25,58.5,44.7,0.039,0.039,0.0,13.9,32.2
14560,1990-09-26,55.4,45.0,0.039,0.039,0.0,13.2,25.9
14561,1990-09-27,54.5,44.1,0.004,0.004,0.0,8.8,20.6
14562,1990-09-28,57.0,47.9,0.0,0.0,0.0,13.1,26.2
14563,1990-09-29,63.9,51.5,0.122,0.122,0.0,12.0,23.7
14564,1990-09-30,61.6,53.3,0.071,0.071,0.0,12.8,24.6
14565,1990-10-01,61.5,49.8,0.008,0.008,0.0,13.5,26.4
14566,1990-10-02,58.2,48.3,0.0,0.0,0.0,7.8,14.8
14567,1990-10-03,66.0,51.3,0.0,0.0,0.0,9.0,18.8
14568,1990-10-04,63.9,46.4,0.087,0.087,0.0,14.5,29.5
14569,1990-10-05,60.5,48.6,0.043,0.043,0.0,17.3,32.4
14570,1990-10-06,64.6,54.7,0.0,0.0,0.0,18.4,32.4
14571,1990-10-07,61.7,47.1,0.0,0.0,0.0,17.8,35.6
14572,1990-10-08,53.3,43.2,0.028,0.028,0.0,14.2,28.9
14573,1990-10-09,55.9,45.5,0.0,0.0,0.0,13.8,27.7
14574,1990-10-10,58.0,49.4,0.0,0.0,0.0,12.3,23.7
14575,1990-10-11,61.0,43.3,0.0,0.0,0.0,10.9,24.6
14576,1990-10-12,63.5,46.6,0.0,0.0,0.0,10.4,18.8
14577,1990-10-13,66.0,48.2,0.0,0.0,0.0,11.2,23.3
14578,1990-10-14,70.7,50.3,0.0,0.0,0.0,6.9,13.0
14579,1990-10-15,71.1,51.3,0.0,0.0,0.0,10.2,19.5
14580,1990-10-16,70.2,50.9,0.0,0.0,0.0,6.9,12.8
14581,1990-10-17,66.6,53.0,0.039,0.039,0.0,8.6,18.8
14582,1990-10-18,67.7,54.2,0.209,0.209,0.0,5.4,10.5
14583,1990-10-19,62.9,51.7,0.079,0.079,0.0,5.7,12.1
14584,1990-10-20,54.4,43.4,0.0,0.0,0.0,11.6,19.9
14585,1990-10-21,49.1,33.2,0.0,0.0,0.0,10.8,21.9
14586,1990-10-22,47.1,33.6,0.0,0.0,0.0,10.0,17.4
14587,1990-10-23,49.9,34.6,0.0,0.0,0.0,11.2,23.0
14588,1990-10-24,50.2,33.5,0.0,0.0,0.0,9.5,20.6
14589,1990-10-25,51.4,35.5,0.0,0.0,0.0,9.0,17.4
14590,1990-10-26,51.2,37.7,0.051,0.051,0.0,11.5,22.6
14591,1990-10-27,53.1,41.8,0.0,0.0,0.0,7.7,13.9
14592,1990-10-28,56.0,43.8,0.122,0.122,0.0,15.7,27.5
14593,1990-10-29,48.4,36.1,0.268,0.268,0.0,14.1,27.7
14594,1990-10-30,44.9,37.0,0.075,0.075,0.0,11.4,21.9
14595,1990-10-31,53.7,42.8,0.035,0.035,0.0,13.5,26.2
14596,1990-11-01,52.2,44.2,0.02,0.02,0.0,15.6,38.3
14597,1990-11-02,51.0,41.4,0.016,0.016,0.0,11.7,23.5
14598,1990-11-03,47.0,38.0,0.035,0.035,0.0,13.0,24.6
14599,1990-11-04,41.9,30.9,0.0,0.0,0.0,7.2,16.3
14600,1990-11-05,42.6,34.6,0.0,0.0,0.0,6.8,11.6
14601,1990-11-06,42.9,35.9,0.0,0.0,0.0,9.8,19.2
14602,1990-11-07,44.9,38.8,0.0,0.0,0.0,8.8,17.2
14603,1990-11-08,48.5,40.0,0.0,0.0,0.0,8.1,17.4
14604,1990-11-09,43.5,35.9,0.0,0.0,0.0,7.0,11.9
14605,1990-11-10,45.1,30.9,0.0,0.0,0.0,8.6,17.9
14606,1990-11-11,46.6,41.1,0.004,0.004,0.0,5.0,9.2
14607,1990-11-12,45.3,39.4,0.083,0.083,0.0,5.6,12.3
14608,1990-11-13,45.9,39.9,0.028,0.028,0.0,9.2,17.0
14609,1990-11-14,50.7,45.5,0.043,0.043,0.0,9.8,20.1
14610,1990-11-15,52.4,46.8,0.004,0.004,0.0,11.2,22.8
14611,1990-11-16,53.5,48.4,0.173,0.173,0.0,19.1,36.7
14612,1990-11-17,52.6,41.9,0.701,0.701,0.0,14.7,30.4
14613,1990-11-18,46.1,41.2,0.339,0.339,0.0,17.8,40.7
14614,1990-11-19,43.3,36.6,0.091,0.091,0.0,15.4,29.1
14615,1990-11-20,45.3,37.8,0.083,0.083,0.0,18.5,32.2
14616,1990-11-21,42.2,36.7,0.024,0.024,0.0,19.7,40.3
14617,1990-11-22,41.9,36.9,0.016,0.016,0.0,13.0,24.8
14618,1990-11-23,37.9,34.6,0.264,0.236,0.193,13.9,29.3
14619,1990-11-24,40.0,31.2,0.0,0.0,0.0,7.9,16.1
14620,1990-11-25,41.7,31.6,0.02,0.02,0.0,14.6,28.4
14621,1990-11-26,42.0,33.0,0.13,0.13,0.0,10.3,19.7
14622,1990-11-27,42.5,32.4,0.0,0.0,0.0,5.3,9.8
14623,1990-11-28,43.1,33.2,0.0,0.0,0.0,10.4,18.8
14624,1990-11-29,41.5,33.8,0.146,0.142,0.028,13.6,26.2
14625,1990-11-30,35.1,25.7,0.0,0.0,0.055,14.1,27.3
14626,1990-12-01,34.3,26.3,0.0,0.0,0.0,7.5,15.9
14627,1990-12-02,36.8,32.3,0.0,0.0,0.0,9.1,16.6
14628,1990-12-03,41.8,37.7,0.075,0.075,0.0,13.4,25.5
14629,1990-12-04,41.1,33.9,0.185,0.154,0.22,13.9,28.6
14630,1990-12-05,36.7,25.8,0.0,0.0,0.0,11.7,23.9
14631,1990-12-06,34.7,25.6,0.0,0.0,0.0,8.8,15.7
14632,1990-12-07,35.3,25.9,0.0,0.0,0.0,8.9,16.1
14633,1990-12-08,31.0,22.7,0.0,0.0,0.0,11.0,21.0
14634,1990-12-09,33.6,23.3,0.0,0.0,0.0,16.0,30.9
14635,1990-12-10,35.7,32.1,0.815,0.252,3.941,16.9,31.3
14636,1990-12-11,33.9,31.7,0.417,0.031,2.701,13.9,25.3
14637,1990-12-12,35.5,29.4,0.134,0.012,0.854,14.7,27.5
14638,1990-12-13,35.1,29.9,0.0,0.0,0.0,7.6,14.3
14639,1990-12-14,32.3,20.6,0.008,0.0,0.138,7.4,13.6
14640,1990-12-15,31.4,21.8,0.0,0.0,0.0,5.7,10.3
14641,1990-12-16,34.8,24.0,0.0,0.0,0.0,6.9,12.8
14642,1990-12-17,30.3,23.1,0.0,0.0,0.0,9.4,17.2
14643,1990-12-18,31.4,23.6,0.0,0.0,0.0,10.3,21.0
14644,1990-12-19,32.2,22.7,0.0,0.0,0.083,11.4,21.7
14645,1990-12-20,35.0,30.8,0.248,0.075,1.24,14.7,32.2
14646,1990-12-21,38.6,22.2,0.039,0.035,0.028,12.8,24.4
14647,1990-12-22,35.9,27.8,0.0,0.0,0.0,6.5,10.5
14648,1990-12-23,39.5,31.7,0.0,0.0,0.0,11.3,19.9
14649,1990-12-24,33.6,26.7,0.0,0.0,0.0,12.6,23.7
14650,1990-12-25,33.2,27.5,0.0,0.0,0.0,12.7,23.3
14651,1990-12-26,39.5,29.9,0.157,0.094,0.441,19.7,38.7
14652,1990-12-27,42.6,34.5,0.035,0.035,0.0,16.5,35.6
14653,1990-12-28,39.0,33.4,0.091,0.059,0.22,17.0,42.1
14654,1990-12-29,47.9,39.8,0.433,0.433,0.0,17.8,31.8
